event_id,user_id,event_type,timestamp,amount,session_id,device_type,location_city,user_tenure_days,user_segment
619e83c7-d48a-4f36-ab7e-99acd3941165,USR00336,login,2024-01-29 20:58:13,,ae3424c7,web,Benin City,317,lurker
87c11883-bd30-48fb-b545-3d797cc9db1e,USR00336,view_dashboard,2024-01-29 20:58:21,,ae3424c7,web,Benin City,317,lurker
250524c8-450d-4efc-8ae2-e68837251328,USR00336,logout,2024-01-29 20:59:21,,ae3424c7,web,Benin City,317,lurker
6e4de121-3bfa-46dd-a861-8ffe15da44a3,USR00441,app_open,2024-01-29 21:32:48,,32cc7249,android,Benin City,327,power
f0979eae-cf32-4271-afdf-55100c481141,USR00441,login,2024-01-29 21:32:56,,32cc7249,android,Benin City,327,power
d529b665-3a79-4d48-ad30-da49087e8948,USR00441,view_dashboard,2024-01-29 21:33:06,,32cc7249,android,Benin City,327,power
7e7984fb-a0f2-46e8-b97a-d2e863ce45d1,USR00441,view_dashboard,2024-01-29 21:35:02,,32cc7249,android,Benin City,327,power
5dfe0d32-c153-4e85-be1d-6d3706bfafc0,USR00441,logout,2024-01-29 21:35:17,,32cc7249,android,Benin City,327,power
f7c07502-7b09-498b-9c14-d296c0e1081d,USR00325,app_open,2024-01-29 21:37:40,,ed888ab9,android,Abuja,235,power
cabe2958-9f9c-4fe3-95e3-42dba28360df,USR00325,login,2024-01-29 21:37:49,,ed888ab9,android,Abuja,235,power
d63c3d70-f6da-4326-90ee-20e609b6d895,USR00325,check_balance,2024-01-29 21:37:53,,ed888ab9,android,Abuja,235,power
9074970a-f806-4390-8c29-f3197b792f2b,USR00325,create_savings_plan,2024-01-29 21:38:15,,ed888ab9,android,Abuja,235,power
ab81c13c-f16c-4b15-8034-7c4fbeeec0b3,USR00109,app_open,2024-01-29 21:58:45,,dacc096f,android,Kano,204,power
c512c461-4d5c-4265-ba3d-f17571ccf62e,USR00109,login,2024-01-29 21:58:48,,dacc096f,android,Kano,204,power
cc3898e4-3bff-4236-a3e3-3f7089266cab,USR00109,view_dashboard,2024-01-29 21:58:55,,dacc096f,android,Kano,204,power
07fa78b0-537a-487d-af5d-d0421ac4edf2,USR00109,check_balance,2024-01-29 22:00:09,,dacc096f,android,Kano,204,power
7daba578-d3a8-4df0-8f68-bedf7169b49f,USR00109,logout,2024-01-29 22:01:16,,dacc096f,android,Kano,204,power
9c2fb862-3ccb-49a3-8936-eac6ee894db2,USR00325,app_open,2024-01-29 22:29:01,,a58e3c07,android,Abuja,235,power
59126060-e055-4e52-b0a6-84d7380ab5fc,USR00325,login,2024-01-29 22:29:03,,a58e3c07,android,Abuja,235,power
3b66d81e-8bb8-4548-a5eb-5714b307eeb2,USR00325,check_balance,2024-01-29 22:29:13,,a58e3c07,android,Abuja,235,power
83b3da33-57cb-4c31-bac0-47a06c81fcd0,USR00325,check_balance,2024-01-29 22:29:52,,a58e3c07,android,Abuja,235,power
47342fe6-6c2b-4d80-8495-3408196f0aef,USR00325,logout,2024-01-29 22:30:45,,a58e3c07,android,Abuja,235,power
8b512265-bdc9-4faa-b52c-f028207d21be,USR00497,app_open,2024-01-29 22:30:52,,b8e8a01c,android,Benin City,163,power
aed29bd1-50e7-4ba9-8ac0-dcce64f5012b,USR00497,login,2024-01-29 22:30:57,,b8e8a01c,android,Benin City,163,power
4a945aa0-6734-4e90-897f-8f3fa26e7b9b,USR00497,deposit_money,2024-01-29 22:31:07,219229.83,b8e8a01c,android,Benin City,163,power
a49cd555-365a-4384-ac1f-b35d06373352,USR00497,check_balance,2024-01-29 22:32:28,,b8e8a01c,android,Benin City,163,power
00af474e-f4b3-4196-8268-d73ec54ca970,USR00497,view_dashboard,2024-01-29 22:33:54,,b8e8a01c,android,Benin City,163,power
a17f97c4-2567-489c-9d9e-f33d59cace60,USR00497,create_savings_plan,2024-01-29 22:35:01,,b8e8a01c,android,Benin City,163,power
7c7b65da-1d41-4d6e-aced-65b0dc746824,USR00497,logout,2024-01-29 22:35:27,,b8e8a01c,android,Benin City,163,power
112b6d31-35a3-4e85-a228-8e30978b225f,USR00483,app_open,2024-01-29 22:42:19,,95deb194,android,Abuja,270,power
7b42c7d5-8f2e-4453-8cc0-032881afe9f9,USR00483,login,2024-01-29 22:42:24,,95deb194,android,Abuja,270,power
97177093-3380-4e15-8770-0f009761b75d,USR00483,view_dashboard,2024-01-29 22:42:29,,95deb194,android,Abuja,270,power
f28fc6b1-04ae-42c7-8923-6a3978fe856c,USR00483,check_balance,2024-01-29 22:43:39,,95deb194,android,Abuja,270,power
f9dbd872-dafe-43a1-813c-274776879557,USR00483,logout,2024-01-29 22:44:40,,95deb194,android,Abuja,270,power
ea6f103e-e5d7-49dc-bc82-9ecec6bf5519,USR00344,app_open,2024-01-29 23:05:43,,d8b9413e,ios,Port Harcourt,227,regular
ffa12f1b-cb5d-4f06-a8a8-6a892f29b258,USR00344,login,2024-01-29 23:05:46,,d8b9413e,ios,Port Harcourt,227,regular
eb9dc3d3-40b6-4a6e-a87f-4c6ae574e85c,USR00344,view_dashboard,2024-01-29 23:05:56,,d8b9413e,ios,Port Harcourt,227,regular
733bad61-3e89-4ba4-a4d0-45f7372bbc3f,USR00344,view_dashboard,2024-01-29 23:06:45,,d8b9413e,ios,Port Harcourt,227,regular
f6c1ab38-c4c1-4985-a6b6-480ae03f2e5b,USR00344,logout,2024-01-29 23:08:17,,d8b9413e,ios,Port Harcourt,227,regular
0aef1238-b7c2-460b-bf93-88c0e4359201,USR00005,app_open,2024-01-29 23:16:42,,0d494be8,android,Kano,227,power
98f9ad96-29fe-4a64-9a93-f3202ead8765,USR00005,login,2024-01-29 23:16:51,,0d494be8,android,Kano,227,power
7bec5382-d89b-431c-94ec-a43a89dd5603,USR00005,check_balance,2024-01-29 23:16:57,,0d494be8,android,Kano,227,power
3ba24127-92cb-43f7-884a-f540d5600398,USR00005,check_balance,2024-01-29 23:18:57,,0d494be8,android,Kano,227,power
0e2ae4a4-53fd-4a91-9801-493a07e0169f,USR00005,view_dashboard,2024-01-29 23:20:42,,0d494be8,android,Kano,227,power
f772797f-9e81-4d99-8d9c-ba5a6fbc0f30,USR00005,logout,2024-01-29 23:22:03,,0d494be8,android,Kano,227,power
d37b6e75-1bb5-43f3-b0f9-334f792cd46c,USR00339,app_open,2024-01-29 23:50:28,,deb95d84,android,Port Harcourt,190,power
725e587c-5300-413b-9157-e33968f78c9a,USR00339,login,2024-01-29 23:50:37,,deb95d84,android,Port Harcourt,190,power
3017264d-b93f-4b19-b030-dc94316a06aa,USR00339,create_savings_plan,2024-01-29 23:50:47,,deb95d84,android,Port Harcourt,190,power
4f16dc76-78aa-4257-baf3-f9b7acda0ec7,USR00353,app_open,2024-01-29 23:51:05,,8d10a77b,android,Abuja,228,power
3768c204-92be-48b1-ab70-4f808e1cd59c,USR00353,login,2024-01-29 23:51:09,,8d10a77b,android,Abuja,228,power
5d4a8a1f-85f4-42fe-ae88-a388e2bf6011,USR00353,view_dashboard,2024-01-29 23:51:15,,8d10a77b,android,Abuja,228,power
c0cb98b8-a07c-4ebd-8f71-1711d3d0e0c7,USR00339,check_balance,2024-01-29 23:52:35,,deb95d84,android,Port Harcourt,190,power
ebbc4770-6da2-470a-abca-cb05aae0838e,USR00353,create_savings_plan,2024-01-29 23:53:01,,8d10a77b,android,Abuja,228,power
fe12dd9b-28e0-4ac5-8d1a-e0b20ef21431,USR00339,withdraw_money,2024-01-29 23:53:32,147377.01,deb95d84,android,Port Harcourt,190,power
fbd91735-a42a-460e-8229-a14b1aaca01e,USR00339,view_dashboard,2024-01-29 23:54:49,,deb95d84,android,Port Harcourt,190,power
3790ada2-919c-4943-b486-b1db7e07b164,USR00339,logout,2024-01-29 23:55:41,,deb95d84,android,Port Harcourt,190,power
fdee8d39-562c-4afd-a78a-660a1f15ab18,USR00052,app_open,2024-01-30 04:46:47,,35f0c772,ios,Abuja,248,power
13286056-01c2-4075-a971-fff0c601e428,USR00052,login,2024-01-30 04:46:57,,35f0c772,ios,Abuja,248,power
02b201af-bfb0-4d1f-a355-055a137189e0,USR00052,create_savings_plan,2024-01-30 04:47:06,,35f0c772,ios,Abuja,248,power
d9fe5c54-f309-42d3-a8bf-bc3b98b60173,USR00052,deposit_money,2024-01-30 04:47:53,288019.46,35f0c772,ios,Abuja,248,power
da72ca08-abea-40d4-83c9-ea94e4c27597,USR00052,logout,2024-01-30 04:48:34,,35f0c772,ios,Abuja,248,power
67cfe268-2a1f-474a-96b8-d07bd04c9e26,USR00462,app_open,2024-01-30 05:50:39,,2f48d510,ios,Lagos,340,power
e0a2a6d0-d373-41ed-8770-ba114d80a6a4,USR00462,login,2024-01-30 05:50:46,,2f48d510,ios,Lagos,340,power
941d7bf3-bfa1-4a89-b7e6-5ccbee68ffeb,USR00462,deposit_money,2024-01-30 05:50:50,313828.48,2f48d510,ios,Lagos,340,power
0418cefd-9c2f-4bf4-b23d-fcb7ee2458e0,USR00462,check_balance,2024-01-30 05:52:31,,2f48d510,ios,Lagos,340,power
6dec9a73-51fc-45e8-8897-8cbc2e6cef7c,USR00462,check_balance,2024-01-30 05:54:16,,2f48d510,ios,Lagos,340,power
a60be829-da5c-4ddd-b455-642565a0b2df,USR00462,create_savings_plan,2024-01-30 05:54:44,,2f48d510,ios,Lagos,340,power
79bb9d9c-84cb-4fb8-b423-67a7e575bfb8,USR00462,logout,2024-01-30 05:56:20,,2f48d510,ios,Lagos,340,power
0a027691-c3f6-46b9-9ba7-e66e95e98e83,USR00499,app_open,2024-01-30 06:49:42,,1f823da6,web,Benin City,144,power
ee899545-394f-41a9-ad50-4448a7ba1de3,USR00152,app_open,2024-01-30 06:49:46,,6c52476c,ios,Ibadan,174,power
6c7db79a-9042-43f4-93c2-e788379fa6d3,USR00152,login,2024-01-30 06:49:48,,6c52476c,ios,Ibadan,174,power
6280f0f9-7cd1-4538-b52e-b2cb16394f9c,USR00499,login,2024-01-30 06:49:49,,1f823da6,web,Benin City,144,power
08a67289-6745-4a1e-85ea-2958f0aade02,USR00499,deposit_money,2024-01-30 06:49:51,34860.97,1f823da6,web,Benin City,144,power
cfd00bdb-d2a0-4c4d-8314-665792d297bd,USR00152,create_savings_plan,2024-01-30 06:49:57,,6c52476c,ios,Ibadan,174,power
9b122ef6-275e-45f1-95c7-8565c9cd2f9b,USR00499,view_dashboard,2024-01-30 06:50:44,,1f823da6,web,Benin City,144,power
dc0313dd-8569-408b-8abf-0e859743a059,USR00152,view_dashboard,2024-01-30 06:51:40,,6c52476c,ios,Ibadan,174,power
12b9af86-cefb-4eaf-8163-51b02d840f4e,USR00499,view_dashboard,2024-01-30 06:51:59,,1f823da6,web,Benin City,144,power
4a01e6c9-1044-463c-8a0a-f9ce086e2788,USR00152,logout,2024-01-30 06:53:38,,6c52476c,ios,Ibadan,174,power
9fff76dc-e307-411b-a54a-183fb9ef2453,USR00499,logout,2024-01-30 06:53:50,,1f823da6,web,Benin City,144,power
81a00ae5-08ab-446e-9907-6d44d46e2366,USR00300,app_open,2024-01-30 07:03:57,,06121f48,ios,Ibadan,327,lurker
880760ec-b432-4292-9a44-0da0ba9844a8,USR00300,login,2024-01-30 07:04:06,,06121f48,ios,Ibadan,327,lurker
c2dce8cb-24a9-425b-a0c9-f46b4cdcbee0,USR00300,view_dashboard,2024-01-30 07:04:12,,06121f48,ios,Ibadan,327,lurker
ff6a8e83-497f-4950-bb4e-77c998685199,USR00300,check_balance,2024-01-30 07:04:28,,06121f48,ios,Ibadan,327,lurker
b53898ca-b27d-48d2-88d2-b2fba21beb46,USR00267,app_open,2024-01-30 07:04:42,,3fc3b4bb,web,Kano,19,regular
225b5342-252f-4c5e-ade4-e9104d63da2c,USR00267,login,2024-01-30 07:04:50,,3fc3b4bb,web,Kano,19,regular
fe96f67f-6061-45c2-94f2-62c11913fb7f,USR00267,check_balance,2024-01-30 07:05:00,,3fc3b4bb,web,Kano,19,regular
f409c30d-12f1-4d9f-abd2-51177f5bdf52,USR00267,check_balance,2024-01-30 07:05:43,,3fc3b4bb,web,Kano,19,regular
97380c96-8cb1-4c05-bc20-8c6aa1bf564c,USR00300,logout,2024-01-30 07:05:49,,06121f48,ios,Ibadan,327,lurker
f3ac5523-acef-4036-a318-8c08ac551136,USR00267,deposit_money,2024-01-30 07:06:07,438784.07,3fc3b4bb,web,Kano,19,regular
d0f65563-9efe-4f62-b9b3-4f8dbda70812,USR00267,logout,2024-01-30 07:08:03,,3fc3b4bb,web,Kano,19,regular
29f42e53-ad30-4181-9abb-9c50de1d6efb,USR00109,app_open,2024-01-30 07:25:46,,80b7781d,android,Kano,204,power
0e26fa68-0a05-44e5-9583-4db0d0da808e,USR00109,login,2024-01-30 07:25:49,,80b7781d,android,Kano,204,power
bb277afe-d5c9-4d26-a055-12899dc78c51,USR00109,check_balance,2024-01-30 07:25:57,,80b7781d,android,Kano,204,power
95ba4b4d-8740-4fa8-88f5-ec08494338ae,USR00109,view_dashboard,2024-01-30 07:26:56,,80b7781d,android,Kano,204,power
6c75a1d7-eb28-484e-a70a-4f6da77fb36d,USR00109,withdraw_money,2024-01-30 07:27:32,140924.52,80b7781d,android,Kano,204,power
574c0dc9-aad1-4ded-a2c3-ad047fe5c625,USR00109,logout,2024-01-30 07:29:30,,80b7781d,android,Kano,204,power
566edcec-5331-4aa0-b5ff-ee519bdfdb19,USR00529,app_open,2024-01-30 07:32:26,,b02de19a,android,Kano,152,power
ee223b2b-58be-4678-80c3-d948cf20662f,USR00529,login,2024-01-30 07:32:32,,b02de19a,android,Kano,152,power
7937d108-6805-44c4-b38d-fa840fe34bc5,USR00529,view_dashboard,2024-01-30 07:32:41,,b02de19a,android,Kano,152,power
3b51a7d6-58f9-44a2-829a-a3117ff9ae1e,USR00237,app_open,2024-01-30 07:33:34,,93bff17a,android,Lagos,269,regular
61620e59-298e-42bb-b6c4-9aa37373c68a,USR00237,login,2024-01-30 07:33:38,,93bff17a,android,Lagos,269,regular
58664da8-f1f5-4ac8-bb86-c91f073afb2c,USR00237,check_balance,2024-01-30 07:33:46,,93bff17a,android,Lagos,269,regular
4977f8a3-910b-4918-84c7-6e4391e3b167,USR00529,view_dashboard,2024-01-30 07:34:05,,b02de19a,android,Kano,152,power
15b21879-c937-4991-a052-e464c3feb1d9,USR00237,view_dashboard,2024-01-30 07:34:12,,93bff17a,android,Lagos,269,regular
80b4825c-a796-4a30-95ab-bb18437c6be5,USR00237,check_balance,2024-01-30 07:34:35,,93bff17a,android,Lagos,269,regular
211bcb5a-2cfd-46c2-9cd9-39f6e3dd5c2e,USR00529,logout,2024-01-30 07:34:36,,b02de19a,android,Kano,152,power
6a85d520-02ed-412f-beeb-f66c09cc1350,USR00237,logout,2024-01-30 07:35:42,,93bff17a,android,Lagos,269,regular
2693a78f-ed40-4b6d-8181-522fab60fe68,USR00500,app_open,2024-01-30 07:46:49,,dcda464f,web,Ibadan,135,power
69c27b58-5689-4914-9114-ee2d6e93db96,USR00500,login,2024-01-30 07:46:58,,dcda464f,web,Ibadan,135,power
40866d15-3cf4-414a-8b25-d57e0ddc41d7,USR00500,create_savings_plan,2024-01-30 07:47:01,,dcda464f,web,Ibadan,135,power
addda615-82db-46a0-bcba-b229ae610958,USR00500,view_dashboard,2024-01-30 07:47:38,,dcda464f,web,Ibadan,135,power
2b9c4f3d-8af3-400b-a45c-78c802cd94f4,USR00500,view_dashboard,2024-01-30 07:48:29,,dcda464f,web,Ibadan,135,power
069638af-a3bf-4de6-923a-27026d70dac7,USR00500,view_dashboard,2024-01-30 07:49:55,,dcda464f,web,Ibadan,135,power
1873c2f5-f125-4eb4-8832-0e6869a4ab56,USR00500,logout,2024-01-30 07:50:52,,dcda464f,web,Ibadan,135,power
9701e87b-3f7c-4e32-ae41-e257c8336682,USR00344,app_open,2024-01-30 08:37:58,,4c934f0e,ios,Port Harcourt,227,regular
434b8729-31da-45c3-8803-5ade9fc15c49,USR00344,login,2024-01-30 08:38:06,,4c934f0e,ios,Port Harcourt,227,regular
f367f352-2fb2-4750-8d99-7e8e167db393,USR00344,check_balance,2024-01-30 08:38:13,,4c934f0e,ios,Port Harcourt,227,regular
7257f764-ec02-4fd4-991f-b669e41c606e,USR00344,deposit_money,2024-01-30 08:39:06,342285.73,4c934f0e,ios,Port Harcourt,227,regular
2298e8fa-73e3-4651-b34a-54e48c43ba74,USR00344,withdraw_money,2024-01-30 08:40:55,110469.42,4c934f0e,ios,Port Harcourt,227,regular
c2bc780a-0f4b-4d6d-8fbc-4da43cf00627,USR00344,logout,2024-01-30 08:42:19,,4c934f0e,ios,Port Harcourt,227,regular
05184edc-bea0-41c5-af0c-4b563d416d1c,USR00152,app_open,2024-01-30 09:01:51,,269ad136,ios,Ibadan,174,power
2bd8fdd5-bd1e-4210-906b-954f6177507d,USR00152,login,2024-01-30 09:01:58,,269ad136,ios,Ibadan,174,power
ffb9ce3c-4904-4bd2-9672-6c5f8d31a6f9,USR00152,view_dashboard,2024-01-30 09:02:05,,269ad136,ios,Ibadan,174,power
0b004454-6866-487e-9481-09a4deb70fed,USR00152,create_savings_plan,2024-01-30 09:03:06,,269ad136,ios,Ibadan,174,power
d6167ca7-7016-4a98-b8d8-c2c02c95e885,USR00152,logout,2024-01-30 09:04:26,,269ad136,ios,Ibadan,174,power
7ff6c801-cc01-40ea-9fe2-8ea65d2de5c8,USR00529,app_open,2024-01-30 09:13:05,,fd3b3260,android,Kano,152,power
bbcf2459-5e9d-4cf5-9a3c-1d9623f3f4f8,USR00529,login,2024-01-30 09:13:12,,fd3b3260,android,Kano,152,power
108ab537-39ec-4713-9c87-6ccbede3b2d6,USR00529,deposit_money,2024-01-30 09:13:20,152890.91,fd3b3260,android,Kano,152,power
46815707-2796-47b6-a75b-763f93110978,USR00529,create_savings_plan,2024-01-30 09:14:00,,fd3b3260,android,Kano,152,power
20537939-9acf-42c0-96b0-67ec15723bda,USR00529,check_balance,2024-01-30 09:14:32,,fd3b3260,android,Kano,152,power
c1478881-8aaf-4b60-8cb0-9951abfb88b5,USR00529,check_balance,2024-01-30 09:15:03,,fd3b3260,android,Kano,152,power
848feaac-8f01-4360-8fb4-6c4c9352667b,USR00529,logout,2024-01-30 09:16:59,,fd3b3260,android,Kano,152,power
176133ad-8840-4ffa-acb0-ca783d54e67f,USR00469,app_open,2024-01-30 09:26:48,,4feceb7d,android,Benin City,212,regular
3e21021d-8f9f-44d2-bcad-54ce3eb60a4d,USR00469,login,2024-01-30 09:26:54,,4feceb7d,android,Benin City,212,regular
659a96fe-90f0-4076-9b6d-26dca364385b,USR00469,view_dashboard,2024-01-30 09:27:04,,4feceb7d,android,Benin City,212,regular
29b2448d-be83-49ed-b24c-0b7110cc64d6,USR00469,view_dashboard,2024-01-30 09:28:26,,4feceb7d,android,Benin City,212,regular
c01c4e5b-9456-4791-ae9e-bc06083e1053,USR00469,withdraw_money,2024-01-30 09:29:42,138130.75,4feceb7d,android,Benin City,212,regular
e4b1bd00-eee9-45e5-be51-a96d34f9a3dd,USR00469,logout,2024-01-30 09:30:33,,4feceb7d,android,Benin City,212,regular
49222d35-8048-41c9-946c-e904c2dbaa42,USR00045,app_open,2024-01-30 09:35:00,,754d1fac,android,Benin City,204,lurker
f556f958-d833-417e-97f5-09f0810ad4d6,USR00045,login,2024-01-30 09:35:07,,754d1fac,android,Benin City,204,lurker
3288052b-f3cf-49ac-bd19-53ba1509e79e,USR00045,check_balance,2024-01-30 09:35:12,,754d1fac,android,Benin City,204,lurker
421b754e-4e77-4712-b4a1-e3dc39657f5b,USR00492,app_open,2024-01-30 09:39:32,,2f33f6e7,android,Ibadan,286,regular
29bea64b-c83c-48dc-8384-b45efc9fb5bf,USR00492,login,2024-01-30 09:39:37,,2f33f6e7,android,Ibadan,286,regular
49590d3d-0ce8-4f37-99ac-d28a5447a6d0,USR00492,deposit_money,2024-01-30 09:39:40,5953.62,2f33f6e7,android,Ibadan,286,regular
e1dd1258-dd14-42b5-9cd1-f0c03df30e68,USR00492,check_balance,2024-01-30 09:40:00,,2f33f6e7,android,Ibadan,286,regular
b19841a9-0254-49b3-94c2-dcb31ded8668,USR00492,check_balance,2024-01-30 09:41:35,,2f33f6e7,android,Ibadan,286,regular
023548d7-b0d7-4016-b590-69ecb03be83e,USR00492,logout,2024-01-30 09:43:18,,2f33f6e7,android,Ibadan,286,regular
796c00cb-a32a-43f7-93b4-5ed264e815bd,USR00556,app_open,2024-01-30 09:47:01,,e64bda38,web,Enugu,337,power
0afc09ee-b622-406d-a321-6e96a3a62bf1,USR00556,login,2024-01-30 09:47:11,,e64bda38,web,Enugu,337,power
2f66dd40-07e0-485a-9461-1be84ed4a963,USR00556,create_savings_plan,2024-01-30 09:47:14,,e64bda38,web,Enugu,337,power
02828523-db9e-4093-b760-347777de8ca7,USR00556,withdraw_money,2024-01-30 09:48:20,80427.17,e64bda38,web,Enugu,337,power
21cb7272-37d9-4a42-80f4-fd7c5ee4dc15,USR00556,check_balance,2024-01-30 09:49:18,,e64bda38,web,Enugu,337,power
8d8d7125-ea1d-4916-a34a-b3ad1e4116a2,USR00237,app_open,2024-01-30 09:50:09,,f4d150ef,android,Lagos,269,regular
22d495da-7ccf-4ee3-b925-4372bc1f0771,USR00237,login,2024-01-30 09:50:12,,f4d150ef,android,Lagos,269,regular
4ca7b5f4-921d-4c4c-8cd7-028eae3dcc7c,USR00556,logout,2024-01-30 09:50:20,,e64bda38,web,Enugu,337,power
078f2da2-1e7d-42c6-8afe-c4526430cd87,USR00237,create_savings_plan,2024-01-30 09:50:21,,f4d150ef,android,Lagos,269,regular
0617ed90-7855-48c9-9569-987bedf4211f,USR00237,withdraw_money,2024-01-30 09:51:33,118352.51,f4d150ef,android,Lagos,269,regular
7f297eb2-443f-4efe-8cf4-18797bb62680,USR00237,view_dashboard,2024-01-30 09:53:31,,f4d150ef,android,Lagos,269,regular
19f12208-c609-44ac-aaec-673e9626304d,USR00237,logout,2024-01-30 09:54:19,,f4d150ef,android,Lagos,269,regular
0292d4b0-568e-4854-b222-b80de6faeeba,USR00146,app_open,2024-01-30 10:21:45,,36c9bd11,ios,Lagos,100,lurker
bd62e820-534e-4b24-a6d0-f754cb0b748d,USR00146,login,2024-01-30 10:21:55,,36c9bd11,ios,Lagos,100,lurker
48386b31-85bd-4cec-93ae-bf642fe945ac,USR00146,check_balance,2024-01-30 10:21:57,,36c9bd11,ios,Lagos,100,lurker
9fbf7adb-83a5-4296-89d4-4924524936d5,USR00146,check_balance,2024-01-30 10:22:51,,36c9bd11,ios,Lagos,100,lurker
7cd046a4-86d2-4459-b17c-e09e4a35094d,USR00146,logout,2024-01-30 10:24:12,,36c9bd11,ios,Lagos,100,lurker
4c87bdcc-9ba0-4f15-a161-217cdecaae1a,USR00360,app_open,2024-01-30 10:27:15,,4b4c1de0,ios,Ibadan,156,regular
6cdfb97d-e7d5-40f1-b9d3-79de031bcf65,USR00360,login,2024-01-30 10:27:21,,4b4c1de0,ios,Ibadan,156,regular
67d809ca-1e01-4843-b431-214e62ddcdc1,USR00360,view_dashboard,2024-01-30 10:27:31,,4b4c1de0,ios,Ibadan,156,regular
85179532-bca7-4efb-b3ac-cb5c0efdea5e,USR00360,view_dashboard,2024-01-30 10:28:14,,4b4c1de0,ios,Ibadan,156,regular
602a563c-a52f-4dab-aee5-315d5dab58e6,USR00378,app_open,2024-01-30 10:38:09,,9eac4d3b,android,Lagos,160,regular
bab45768-e344-4649-9a2f-edb46f02b5b7,USR00378,login,2024-01-30 10:38:12,,9eac4d3b,android,Lagos,160,regular
b49817be-43f2-4960-a501-ec170497052c,USR00378,create_savings_plan,2024-01-30 10:38:14,,9eac4d3b,android,Lagos,160,regular
ade89ec6-a864-427d-a5d2-600e2c26f85f,USR00329,app_open,2024-01-30 10:39:02,,94576a35,android,Benin City,228,power
4d7acb32-dbf7-4599-b649-e6678bd92d3a,USR00329,login,2024-01-30 10:39:12,,94576a35,android,Benin City,228,power
7f8234e2-557d-464c-8e23-d71161df4f92,USR00329,view_dashboard,2024-01-30 10:39:19,,94576a35,android,Benin City,228,power
e2e6f2ee-0ac8-4bba-a946-9de68cd0aa8c,USR00329,check_balance,2024-01-30 10:39:52,,94576a35,android,Benin City,228,power
80999000-b7d7-46d9-90af-fae8041c00bb,USR00378,logout,2024-01-30 10:40:04,,9eac4d3b,android,Lagos,160,regular
a8940288-99ef-4b91-a8f9-754e3a0b1507,USR00329,create_savings_plan,2024-01-30 10:40:59,,94576a35,android,Benin City,228,power
accf3ea0-b446-47e9-bba0-f6f7b65c41a9,USR00106,app_open,2024-01-30 10:41:15,,2ec25eb1,android,Lagos,232,power
21cd8278-a67c-4866-97cb-9e8bedbf35bf,USR00106,login,2024-01-30 10:41:18,,2ec25eb1,android,Lagos,232,power
40b7a706-dc3e-4fce-a80b-6ae0b671ed11,USR00106,check_balance,2024-01-30 10:41:28,,2ec25eb1,android,Lagos,232,power
8633b5bf-5f32-4cdf-984f-58fe7d64467c,USR00106,check_balance,2024-01-30 10:41:58,,2ec25eb1,android,Lagos,232,power
b57d80a5-a5d3-49ce-b951-9ae59b81b7b6,USR00106,logout,2024-01-30 10:43:47,,2ec25eb1,android,Lagos,232,power
5eb232ea-43ed-42aa-aab2-eab4a0b4b1d8,USR00543,app_open,2024-01-30 10:50:20,,5d61e71f,android,Lagos,333,power
11d2d555-96c7-4705-bde7-0a1c5780262e,USR00543,login,2024-01-30 10:50:25,,5d61e71f,android,Lagos,333,power
cf388b66-b84c-4b2a-b318-b734977d44dc,USR00543,deposit_money,2024-01-30 10:50:32,351413.66,5d61e71f,android,Lagos,333,power
d2a2189c-7e25-4874-a972-2f38a6dba7a4,USR00543,view_dashboard,2024-01-30 10:51:07,,5d61e71f,android,Lagos,333,power
765d41fe-8505-47cd-a73f-d107001746a6,USR00543,logout,2024-01-30 10:52:40,,5d61e71f,android,Lagos,333,power
cd9210c2-4e3d-4767-8e15-ee8e77dd1714,USR00483,app_open,2024-01-30 10:53:11,,c9cbe42e,android,Abuja,270,power
2332a1c7-f3e1-4b10-bbe9-79721edb477a,USR00483,login,2024-01-30 10:53:13,,c9cbe42e,android,Abuja,270,power
c5f878b9-eca6-4f15-8bdc-fc41c876f034,USR00483,check_balance,2024-01-30 10:53:20,,c9cbe42e,android,Abuja,270,power
fbc89db3-195a-4a35-bc29-e1b34c6bf29b,USR00483,view_dashboard,2024-01-30 10:53:42,,c9cbe42e,android,Abuja,270,power
48d53eb8-9c44-46fa-8762-5d04fd0fead0,USR00483,logout,2024-01-30 10:55:22,,c9cbe42e,android,Abuja,270,power
7807b789-5506-41b6-9eea-8d4079c26100,USR00091,app_open,2024-01-30 11:05:42,,33d573c7,android,Port Harcourt,75,regular
bc84aa9f-f150-48b0-91bd-d033b62ef346,USR00091,login,2024-01-30 11:05:44,,33d573c7,android,Port Harcourt,75,regular
8719ff94-f320-41f0-9d1c-7d705074e5be,USR00091,view_dashboard,2024-01-30 11:05:51,,33d573c7,android,Port Harcourt,75,regular
a74d5cd6-376d-4065-b07a-1d793a4ec72f,USR00049,app_open,2024-01-30 11:17:50,,f604d531,android,Port Harcourt,236,power
d270ade2-fff0-4564-af8c-e5cf3aec9e3e,USR00049,login,2024-01-30 11:17:59,,f604d531,android,Port Harcourt,236,power
f643b017-66f7-4942-89b7-ad73ba878f4b,USR00049,view_dashboard,2024-01-30 11:18:01,,f604d531,android,Port Harcourt,236,power
28e28753-310b-4c5d-8d95-7d724a200d1d,USR00049,view_dashboard,2024-01-30 11:19:28,,f604d531,android,Port Harcourt,236,power
d402345a-04c5-4398-bf5d-eaa426269150,USR00049,withdraw_money,2024-01-30 11:20:05,132277.96,f604d531,android,Port Harcourt,236,power
